ID,ALAND,AWATER,npp_p_to12,npp_pco12c,Tot_area,Per_land,NPP_P_mod
TEXAS_JONES,2404986877,22187252,11938.90225,25,2427174129,99.085881,4.819618
TEXAS_KARNES,1936008333,15671661,12214.66211,19,1951679994,99.197017,6.480809
TEXAS_KAUFMAN,2021977077,69726012,16390.1695,27,2091703089,96.666544,6.279766
TEXAS_KENDALL,1715747627,1496797,10855.91797,18,1717244424,99.912837,6.036327
TEXAS_KENEDY,3777375652,1262209502,12798.27069,35,5039585154,74.954099,4.878517
TEXAS_KENT,2337482037,1065195,10391.63818,25,2338547232,99.954451,4.158549
TEXAS_KERR,2857603410,10245935,14302.41589,26,2867849345,99.642731,5.520653
TEXAS_KIMBLE,3240035979,493584,17591.47995,34,3240529563,99.984768,5.174753
TEXAS_KING,2359148814,6398044,14103.86859,25,2365546858,99.729532,5.656847
TEXAS_KINNEY,3522525626,13124948,9988.527161,35,3535650574,99.628783,2.864498
TEXAS_KLEBERG,2282572445,541041659,11944.9187,26,2823614104,80.838683,5.68317
TEXAS_KNOX,2203098612,12587673,12793.25635,21,2215686285,99.431884,6.126834
TEXAS_LA SALLE,3850545737,19503739,16683.97916,39,3870049476,99.496034,4.299612
TEXAS_LAMAR,2349626845,67098434,15552.86206,25,2416725279,97.22358,6.398802
TEXAS_LAMB,2631897589,3973764,12227.69809,30,2635871353,99.849243,4.082053
TEXAS_LAMPASAS,1846250642,2833490,13635.57788,24,1849084132,99.846763,5.69021
TEXAS_LAVACA,2511535250,1882216,14632.3255,25,2513417466,99.925113,5.857317
TEXAS_LEE,1629158370,13153181,10671.40924,18,1642311551,99.199106,5.976426
TEXAS_LEON,2779462025,19328383,18459.87323,30,2798790408,99.309402,6.196081
TEXAS_LIBERTY,3000095674,46626334,21697.79675,35,3046722008,98.469623,6.295719
TEXAS_LIMESTONE,2345053175,71830221,15236.99133,25,2416883396,97.027982,6.281483
TEXAS_LIPSCOMB,2414422645,298741,11406.43472,25,2414721386,99.987628,4.563138
TEXAS_LIVE OAK,2692796906,101483818,13015.87,23,2794280724,96.36816,5.872348
TEXAS_LLANO,2419185654,82370906,14632.32495,27,2501556560,96.707214,5.603904
TEXAS_LOVING,1732230054,19981167,1719.73941,17,1752211221,98.85966,1.02328
TEXAS_LUBBOCK,2319592469,13216115,10180.05493,25,2332808584,99.433468,4.095223
TEXAS_LYNN,2309924849,4169718,8421.207855,24,2314094567,99.819812,3.515171
TEXAS_MADISON,1207103453,16493254,8561.594849,14,1223596707,98.652068,6.198983
TEXAS_MARION,986485096,102144722,7039.399841,11,1088629818,90.61713,7.06208
TEXAS_MARTIN,2369724587,1931832,4805.242645,24,2371656419,99.918545,2.003817
TEXAS_MASON,2405674102,8755301,12350.035,24,2414429403,99.637376,5.164576
TEXAS_MATAGORDA,2830603629,1345784373,17423.01526,30,4176388002,67.776357,8.568876
TEXAS_MAVERICK,3313817729,31873432,10393.64374,35,3345691161,99.047329,2.998175
TEXAS_MCCULLOCH,2759893535,20286191,14756.66769,28,2780179726,99.270328,5.308977
TEXAS_MCLENNAN,2686203607,59812996,16642.86591,29,2746016603,97.821827,5.866706
TEXAS_MCMULLEN,2952065878,43985814,16892.55356,30,2996051692,98.531874,5.714751
TEXAS_MEDINA,3432663443,23762580,17516.2728,36,3456426023,99.31251,4.899314
TEXAS_MENARD,2336237982,613559,13337.7569,28,2336851541,99.973744,4.764736
TEXAS_MIDLAND,2331915364,4252951,4289.822174,25,2336168315,99.817952,1.719058
TEXAS_MILAM,2633815931,12741071,17337.78101,29,2646557002,99.518579,6.007466
TEXAS_MILLS,1937867073,4022965,13179.32068,21,1941890038,99.792833,6.288896
TEXAS_MITCHELL,2359710929,12489775,7192.822281,24,2372200704,99.473494,3.012872
TEXAS_MONTAGUE,2411034607,19087361,12164.5238,21,2430121968,99.214551,5.838489
TEXAS_MONTGOMERY,2699517016,89546861,18412.74341,30,2789063877,96.789358,6.341174
TEXAS_MOORE,2330207191,25699789,10182.06049,24,2355906980,98.909134,4.289316
TEXAS_MORRIS,652649031,17382447,2562.06073,4,670031478,97.405727,6.575745
TEXAS_MOTLEY,2562963902,644140,16487.43799,30,2563608042,99.974874,5.497194
TEXAS_NACOGDOCHES,2451572329,89731149,19225.9845,29,2541303478,96.46909,6.872305
TEXAS_NAVARRO,2614975609,197585893,18488.95337,30,2812561502,92.974877,6.628656
TEXAS_NEWTON,2418212542,15672146,17517.27588,28,2433884688,99.356085,6.296715
TEXAS_NOLAN,2362061742,5052159,9405.92157,24,2367113901,99.786569,3.927517
TEXAS_NUECES,2171176848,847308859,9403.916016,19,3018485707,71.92934,6.880961
TEXAS_OCHILTREE,2376792059,1331778,11488.66129,25,2378123837,99.943999,4.598039
TEXAS_OLDHAM,3886337115,2339716,16174.57513,40,3888676831,99.939833,4.046078
TEXAS_ORANGE,864501083,118476414,4882.455505,8,982977497,87.94719,6.939471
TEXAS_PALO PINTO,2467090693,85364144,15751.40894,26,2552454837,96.655606,6.267856
TEXAS_PANOLA,2101400909,25810622,14935.15942,23,2127211531,98.786645,6.573305
TEXAS_PARKER,2340624036,16510091,13610.50916,23,2357134127,99.299569,5.959354
TEXAS_PARMER,2281312149,11355762,9062.976624,23,2292667911,99.504692,3.960039
TEXAS_PECOS,12338274936,2532275,17258.56234,129,12340807211,99.97948,1.338148
TEXAS_POLK,2737733237,136271620,18608.28241,29,2874004857,95.258476,6.73604
TEXAS_POTTER,2352718727,35190087,10542.05255,25,2387908814,98.526322,4.279893
TEXAS_PRESIDIO,9985057448,1773188,12215.66483,103,9986830636,99.982245,1.186197
TEXAS_RAINS,594280898,76079674,3926.821838,6,670360572,88.650932,7.382554
TEXAS_RANDALL,2361896543,27215901,11488.6615,25,2389112444,98.860836,4.648418
TEXAS_REAGAN,3044049120,1792716,7089.537933,35,3045841836,99.941142,2.026775
TEXAS_REAL,1810812868,2346259,9950.422089,20,1813159127,99.870598,4.981657
TEXAS_RED RIVER,2703626782,33305606,17399.95252,28,2736932388,98.783105,6.290821
TEXAS_REEVES,6825534320,17396672,6409.664368,71,6842930992,99.745772,0.905071
TEXAS_REFUGIO,1995545556,123688759,10055.71234,19,2119234315,94.163517,5.620521
TEXAS_ROBERTS,2393298442,346846,11458.57855,26,2393645288,99.98551,4.407784
TEXAS_ROBERTSON,2214719307,26358041,12839.38385,22,2241077348,98.823867,5.905541
TEXAS_ROCKWALL,329224077,56057833,1146.158875,2,385281910,85.450178,6.706592
TEXAS_RUNNELS,2722259325,15604788,12698.99686,30,2737864113,99.430038,4.257264
TEXAS_RUSK,2393244509,37217198,17210.42957,26,2430461707,98.468719,6.722334
TEXAS_SABINE,1273523414,219936062,8283.829468,13,1493459476,85.273383,7.472644
TEXAS_SAN AUGUSTINE,1374395183,159644688,7720.276001,12,1534039871,89.593185,7.180862
TEXAS_SAN JACINTO,1474332268,151949233,10086.7981,16,1626281501,90.656646,6.953984
TEXAS_SAN PATRICIO,1795990944,37577389,9743.852753,19,1833568333,97.950587,5.235644
TEXAS_SAN SABA,2940447162,8069095,18630.34283,33,2948516257,99.726334,5.661051
TEXAS_SCHLEICHER,3394546067,87401,12954.70172,35,3394633468,99.997425,3.701439
TEXAS_SCURRY,2345090477,5436957,8406.166351,25,2350527434,99.768692,3.370262
TEXAS_SHACKELFORD,2367989254,3268209,14579.17865,25,2371257463,99.862174,5.83972
TEXAS_SHELBY,2060566172,101081674,13022.88947,20,2161647846,95.32386,6.830866
TEXAS_SHERMAN,2390195608,425429,11655.12021,27,2390621037,99.982204,4.31748
TEXAS_SMITH,2386604273,73163661,17224.46863,26,2459767934,97.025587,6.827885
TEXAS_SOMERVELL,482948955,14210911,2961.161011,5,497159866,97.141581,6.096588
TEXAS_STARR,3168019238,15346374,12052.21457,34,3183365612,99.51792,3.56194
TEXAS_STEPHENS,2322497228,64147705,15809.56928,25,2386644933,97.312223,6.498493
TEXAS_STERLING,2391722770,167451,7271.03833,27,2391890221,99.992999,2.693166
TEXAS_STONEWALL,2373238700,10177387,12705.01382,25,2383416087,99.572992,5.103799
TEXAS_SUTTON,3765674776,1277066,14461.85498,39,3766951842,99.966098,3.709426
TEXAS_SWISHER,2305502705,27277988,13129.18247,26,2332780693,98.830666,5.109432
TEXAS_TARRANT,2236863682,100074445,13343.77429,23,2336938127,95.717711,6.061199
TEXAS_TAYLOR,2371228266,9760311,10961.20758,25,2380988577,99.590073,4.40253
TEXAS_TERRELL,6107081791,259482,10768.6772,64,6107341273,99.995751,1.682677
TEXAS_TERRY,2302083289,5443860,8104.334686,25,2307527149,99.764083,3.2494
TEXAS_THROCKMORTON,2363499444,7586186,15657.14929,25,2371085630,99.680054,6.282962
TEXAS_TITUS,1051697794,50713653,6429.719421,10,1102411447,95.399753,6.739765
TEXAS_TOM GREEN,3941965407,48077315,14495.94911,40,3990042722,98.795068,3.668186
TEXAS_TRAVIS,2569870978,79794856,17287.64288,29,2649665834,96.988494,6.146354
TEXAS_TRINITY,1796924637,52256877,13719.81006,21,1849181514,97.174054,6.723238
TEXAS_TYLER,2394158696,29093511,14633.32788,23,2423252207,98.799402,6.439631
TEXAS_UPSHUR,1509910856,24878112,13346.78217,20,1534788968,98.379053,6.783345
TEXAS_UPTON,3215010598,464309,5486.119049,31,3215474907,99.98556,1.769971
TEXAS_UVALDE,4019455750,17385901,16647.87952,42,4036841651,99.569319,3.980926
TEXAS_VAL VERDE,8144863666,227711335,21989.60083,91,8372575001,97.280271,2.483998
TEXAS_VAN ZANDT,2182248065,44152062,13540.31561,21,2226400127,98.016886,6.578223
TEXAS_VICTORIA,2284644911,17425944,13921.36517,25,2302070855,99.243032,5.61102
TEXAS_WALKER,2031124893,44747191,14361.57904,23,2075872084,97.844415,6.381728
TEXAS_WALLER,1329330074,11827973,8348.005981,14,1341158047,99.118078,6.015917
TEXAS_WARD,2164201060,624206,2434.709808,24,2164825266,99.971166,1.014755
TEXAS_WASHINGTON,1564854987,45471813,11236.96753,19,1610326800,97.176237,6.087075
TEXAS_WEBB,8706186717,36555095,35538.94122,98,8742741812,99.581881,3.641649
TEXAS_WHARTON,2813117310,21287759,17546.3551,30,2834405069,99.248951,5.893045
TEXAS_WHEELER,2368629213,2455912,12015.11206,25,2371085125,99.896422,4.811028
TEXAS_WICHITA,1625459969,13644166,8155.475403,14,1639104135,99.167584,5.874238
TEXAS_WILBARGER,2514738098,18202665,12829.35626,23,2532940763,99.281362,5.618357
TEXAS_WILLACY,1529652132,502884780,5022.842346,15,2032536912,75.258271,4.449427
TEXAS_WILLIAMSON,2896486658,41622974,16925.6452,29,2938109632,98.583342,5.9203
TEXAS_WILSON,2081662852,12111366,16649.88501,24,2093774218,99.421553,6.977815
TEXAS_WINKLER,2178876165,19838,3110.572281,25,2178896003,99.99909,1.24424
TEXAS_WISE,2342369030,47038990,14240.24469,24,2389408020,98.031354,6.052589
TEXAS_WOOD,1671170961,130732368,10069.75098,15,1801903329,92.744762,7.238325
TEXAS_YOAKUM,2071252476,34329,6742.581787,22,2071286805,99.998343,3.064861
TEXAS_YOUNG,2368539760,42371869,16573.67505,26,2410911629,98.242496,6.488527
TEXAS_ZAPATA,2585876219,154370982,8529.506378,27,2740247201,94.366531,3.347666
TEXAS_ZAVALA,3360268878,11208707,12205.63721,35,3371477585,99.667543,3.498957
UTAH_BEAVER,6689681828,5298466,13025.89789,71,6694980294,99.920859,1.836087
UTAH_BOX ELDER,14881016779,2547651538,44284.04135,158,17428668317,85.382409,3.282629
UTAH_CACHE,3016638914,21097697,12803.2843,34,3037736611,99.30548,3.792008
UTAH_CARBON,3831067717,15844443,11700.24431,41,3846912160,99.588126,2.86552
UTAH_DAGGETT,1805185914,61230034,7274.046387,20,1866415948,96.719379,3.760387
UTAH_DAVIS,774573895,870620486,3097.536438,8,1645194381,47.080996,8.223956
UTAH_DUCHESNE,8379502732,38797805,28403.27588,89,8418300537,99.539125,3.206156
UTAH_EMERY,11557242836,24843848,18933.17757,121,11582086684,99.785498,1.568089
UTAH_GARFIELD,13403572592,85610782,23390.46124,141,13489183374,99.365338,1.669494
UTAH_GRAND,9512361695,31552270,18812.84587,100,9543913965,99.669399,1.887525
UTAH_IRON,8537474393,11390956,19936.9438,92,8548865349,99.866755,2.16995
UTAH_JUAB,8784407524,36542088,20163.56836,93,8820949612,99.585735,2.177145
UTAH_KANE,10333912584,306169204,20244.79198,110,10640081788,97.122492,1.894963
UTAH_MILLARD,17574363583,133311812,31258.14375,185,17707675395,99.247152,1.702446
UTAH_MORGAN,1577739404,4437369,6434.733337,16,1582176773,99.71954,4.033019
UTAH_PIUTE,1964345824,20285697,4984.737289,21,1984631521,98.977861,2.398197
UTAH_RICH,2664700960,149106532,10350.52487,28,2813807492,94.700898,3.894305
UTAH_SALT LAKE,1921943552,164903045,9408.929901,25,2086846597,92.09798,4.086487
UTAH_SAN JUAN,20253296804,293696059,36390.28706,219,20546992863,98.570613,1.685753
UTAH_SANPETE,4117901464,32049371,12408.19553,46,4149950835,99.227717,2.718428
UTAH_SEVIER,4948000018,20260738,11813.55669,52,4968260756,99.592197,2.28114
UTAH_SUMMIT,4844777278,26617166,22874.03799,53,4871394444,99.453603,4.339568
UTAH_TOOELE,17979556883,891073714,44769.37856,190,18870630597,95.277987,2.473061
UTAH_UINTAH,11609319514,56115726,28289.96356,123,11665435240,99.518957,2.311114
UTAH_UTAH,5190511352,363000373,20290.9195,54,5553511725,93.463589,4.020365
UTAH_WASATCH,3048454179,79128329,13499.20206,31,3127582508,97.469984,4.467613
UTAH_WASHINGTON,6287037025,7781671,16030.17731,66,6294818696,99.87638,2.431821
UTAH_WAYNE,6374011496,15049641,10007.57964,68,6389061137,99.764447,1.475178
UTAH_WEBER,1492536927,216443479,5808.006134,15,1708980406,87.334935,4.433511
VERMONT_ADDISON,1984780267,107303387,13513.24097,22,2092083654,94.87098,6.474459
VERMONT_BENNINGTON,1748232505,6928230,11954.94641,19,1755160735,99.605265,6.317013
VERMONT_CALEDONIA,1680952571,22385533,10615.25488,18,1703338104,98.685785,5.9759
VERMONT_CHITTENDEN,1389750174,214227544,9088.045532,15,1603977718,86.643983,6.992635
VERMONT_ESSEX,1718713996,28676219,11986.03192,20,1747390215,98.358912,6.093008
VERMONT_FRANKLIN,1642369811,150194261,11049.45062,18,1792564072,91.621261,6.699955
VERMONT_GRAND ISLE,211881634,292317316,1868.148376,3,504198950,42.023418,14.818312
VERMONT_LAMOILLE,1188468700,12662636,7124.63501,12,1201131336,98.945774,6.000454
VERMONT_ORANGE,1779395566,12010320,10814.80444,18,1791405886,99.329559,6.049221
VERMONT_ORLEANS,1796347026,71471454,11474.62256,19,1867818480,96.173533,6.27956
VERMONT_RUTLAND,2408219235,38751950,14953.20929,24,2446971185,98.41633,6.330762
VERMONT_WASHINGTON,1779432159,21173948,11249.00092,19,1800606107,98.824066,5.990977
VERMONT_WINDHAM,2034457838,32920750,13102.10815,21,2067378588,98.407609,6.340058
VERMONT_WINDSOR,2511196442,19360407,17295.6648,28,2530556849,99.234935,6.224646
VIRGINIA_ACCOMACK,1163708393,2229277504,3180.765808,5,3392985897,34.297472,18.548106
VIRGINIA_ALBEMARLE,1866007829,14230114,12120.40222,20,1880237943,99.243175,6.106416
VIRGINIA_ALEXANDRIA,38679383,1070216,251.844626,0.41895,39749599,97.307606,6.177693
VIRGINIA_ALLEGHANY,1156608818,8170515,7625.013489,12,1164779333,99.298535,6.399065
VIRGINIA_AMELIA,920379346,8188217,5453.028076,9,928567563,99.118188,6.112824
VIRGINIA_AMHERST,1227554628,12898694,7239.952271,12,1240453322,98.960163,6.096689
VIRGINIA_APPOMATTOX,865622498,3219010,5963.43457,10,868841508,99.629506,5.985611
VIRGINIA_ARLINGTON,67332991,273562,429.270895,0.712555,67606553,99.595362,6.048838
VIRGINIA_AUGUSTA,2504708348,9537633,17034.94635,27,2514245981,99.620656,6.333264
VIRGINIA_BATH,1370626056,14039993,9131.164551,14,1384666049,98.986038,6.589071
VIRGINIA_BEDFORD,1968605128,42118517,13829.11096,23,2010723645,97.905306,6.141298
VIRGINIA_BLAND,926311270,2547183,6642.305359,10,928858453,99.725773,6.66057
VIRGINIA_BOTETOURT,1401900525,12124670,9202.360718,15,1414025195,99.142542,6.187966
VIRGINIA_BRISTOL,33420176,322409,239.269629,0.355638,33742585,99.044504,6.792818
VIRGINIA_BRUNSWICK,1466538259,8383474,10264.28711,16,1474921733,99.431599,6.451852
VIRGINIA_BUCHANAN,1302386904,2804451,8578.641479,13,1305191355,99.785131,6.613165
VIRGINIA_BUCKINGHAM,1501215438,9911855,10122.89734,17,1511127293,99.344075,5.993961
VIRGINIA_BUENA VISTA,16674748,219580,110.056383,0.178062,16894328,98.700274,6.262098
VIRGINIA_CAMPBELL,1303300941,8894442,7745.345337,13,1312195383,99.322171,5.998618
VIRGINIA_CAROLINE,1366502847,24928486,8410.177368,14,1391431333,98.208429,6.116857
VIRGINIA_CARROLL,1229582397,7586189,8398.144226,13,1237168586,99.38681,6.499968
VIRGINIA_CHARLES CITY,473711563,55274680,3253.967529,5,528986243,89.550828,7.267309
VIRGINIA_CHARLOTTE,1231010119,5809378,7882.72406,13,1236819497,99.530297,6.092249
VIRGINIA_CHARLOTTESVILLE,26533570,47161,169.597482,0.280154,26580731,99.822574,6.064502
VIRGINIA_CHESAPEAKE,876737871,32209979,7096.557373,10,908947850,96.456345,7.357274
VIRGINIA_CHESTERFIELD,1097006029,34782834,8131.409058,13,1131788863,96.926738,6.453255
VIRGINIA_CLARKE,455664148,5690610,2487.856262,4,461354758,98.766544,6.297315
VIRGINIA_COLONIAL HEIGHTS,19475232,766910,137.976481,0.213347,20242142,96.21132,6.722035
VIRGINIA_COVINGTON,14163842,521492,98.082029,0.15478,14685334,96.448892,6.570146
VIRGINIA_CRAIG,849770459,2793174,5012.814941,8,852563633,99.672379,6.286615
VIRGINIA_CULPEPER,982089164,9005140,6650.327454,11,991094304,99.091394,6.101188
VIRGINIA_CUMBERLAND,770525893,5917833,4177.512817,7,776443726,99.237828,6.01371
VIRGINIA_DANVILLE,110844523,2341364,1225.377075,2,113185887,97.931399,6.256303
VIRGINIA_DICKENSON,855863022,8079113,5966.44281,9,863942135,99.064855,6.69196
VIRGINIA_DINWIDDIE,1305053884,8992266,8389.119446,13,1314046150,99.315681,6.497633
VIRGINIA_EMPORIA,17881071,165621,128.527771,0.190207,18046692,99.082264,6.819926
VIRGINIA_ESSEX,665855329,74795284,4804.239624,8,740650613,89.901408,6.679873
VIRGINIA_FAIRFAX,1012703532,40107717,7158.728882,12,1052811249,96.190417,6.201873
VIRGINIA_FALLS CHURCH,5300262,32,33.610817,0.055864,5300294,99.999396,6.016618
VIRGINIA_FAUQUIER,1678327963,9633564,11412.45148,19,1687961527,99.429278,6.041031
VIRGINIA_FLOYD,986585626,2190752,6976.225769,11,988776378,99.778438,6.356106
VIRGINIA_FLUVANNA,743630413,10747024,4786.190186,8,754377437,98.575378,6.069201
VIRGINIA_FRANKLIN,1788703111,54373109,11623.03137,19,1843076220,97.049872,6.303342
VIRGINIA_FREDERICK,1070102010,5935110,7716.265076,12,1076037120,99.448429,6.465885
VIRGINIA_FREDERICKSBURG,27067167,177679,170.752524,0.287153,27244846,99.347844,5.985422
VIRGINIA_GALAX,21332076,105290,147.02026,0.225944,21437366,99.508848,6.53905
VIRGINIA_GILES,925205239,11234368,6525.98468,10,936439607,98.80031,6.605227
VIRGINIA_GLOUCESTER,564124717,181747503,3227.895752,5,745872220,75.63289,8.535693
VIRGINIA_GOOCHLAND,726830013,21963167,5389.853699,9,748793180,97.066858,6.169692
VIRGINIA_GRAYSON,1144218808,9792929,7877.710144,12,1154011737,99.151401,6.620944
VIRGINIA_GREENE,403865093,1680243,2466.798218,4,405545336,99.585683,6.192653
VIRGINIA_GREENSVILLE,764634553,4086108,4735.049133,7,768720661,99.468453,6.800504
VIRGINIA_HALIFAX,2117913131,30524580,15976.02808,26,2148437711,98.57922,6.233186
VIRGINIA_HAMPTON,133275943,219727565,909.243259,1.3043,353003508,37.754849,18.43367
VIRGINIA_HANOVER,1211818311,12652671,5485.115967,9,1224470982,98.966683,6.158207
VIRGINIA_HARRISONBURG,44908386,131080,300.111914,0.474704,45039466,99.708966,6.340541
VIRGINIA_HENRICO,605218124,28895008,4969.695862,8,634113132,95.443241,6.508706
VIRGINIA_HENRY,990284619,5269785,6156.967896,10,995554404,99.470668,6.189732
VIRGINIA_HIGHLAND,1075266902,1791758,7995.033264,12,1077058660,99.833643,6.67363
VIRGINIA_HOPEWELL,26817671,1228128,192.407603,0.295595,28045799,95.620991,6.80698
VIRGINIA_ISLE OF WIGHT,817607278,122113383,4167.485229,6,939720661,87.005353,7.983197
VIRGINIA_JAMES CITY,368724192,95246387,1972.435852,3,463970579,79.47146,8.273141
VIRGINIA_KING AND QUEEN,816268317,28893747,5603.442139,9,845162064,96.581277,6.446432
VIRGINIA_KING GEORGE,465234034,21087162,2975.199463,5,486321196,95.663943,6.220106
VIRGINIA_KING WILLIAM,709469217,31143712,4990.753845,8,740612929,95.794873,6.512292
VIRGINIA_LANCASTER,345238878,254114185,1862.131897,3,599353063,57.601921,10.775867
VIRGINIA_LEE,1127622392,4896871,6596.178284,10,1132519263,99.567613,6.624823
VIRGINIA_LEXINGTON,6473000,67783,42.926876,0.068938,6540783,98.963687,6.292111
VIRGINIA_LOUDOUN,1335826412,14423208,8528.503784,14,1350249620,98.931812,6.157563
VIRGINIA_LOUISA,1284976751,37794135,9608.480591,16,1322770886,97.142806,6.18193
VIRGINIA_LUNENBURG,1118097709,1743628,7391.36969,12,1119841337,99.844297,6.16908
VIRGINIA_LYNCHBURG,126842532,1428787,1193.288574,2,128271319,98.886121,6.03365
VIRGINIA_MADISON,830447699,3207612,4325.921753,7,833655311,99.615235,6.203758
VIRGINIA_MANASSAS,25509473,146287,159.168918,0.270405,25655760,99.429808,5.920081
VIRGINIA_MANASSAS PARK,6538719,616,40.638141,0.068923,6539335,99.99058,5.896698
VIRGINIA_MARTINSVILLE,28376610,133615,185.338979,0.30049,28510225,99.531344,6.196931
VIRGINIA_MATHEWS,222506456,430073260,594.595583,0.920231,652579716,34.096441,18.947846
VIRGINIA_MECKLENBURG,1619544361,139655805,10705.5033,17,1759200166,92.061403,6.840385
VIRGINIA_MIDDLESEX,337554148,208310591,916.679354,1.445463,545864739,61.838423,10.253313
VIRGINIA_MONTGOMERY,1001921573,6289787,6392.617371,10,1008211360,99.376144,6.432748
VIRGINIA_NELSON,1219224530,8983980,7877.7099,13,1228208510,99.26853,6.104429
VIRGINIA_NEW KENT,543990076,35597682,3860.639526,6,579587758,93.858103,6.855454
VIRGINIA_NEWPORT NEWS,178689012,131135113,1375.791504,2,309824125,57.674338,11.927241
VIRGINIA_NORFOLK,137981426,111701531,1414.899292,2,249682957,55.262653,12.801587
VIRGINIA_NORTHAMPTON,548349606,1511350585,1950.374939,3,2059700191,26.622788,24.419869
VIRGINIA_NORTHUMBERLAND,495828046,243886813,3059.431396,5,739714859,67.029618,9.128596
VIRGINIA_NORTON,19366113,89335,136.532927,0.205055,19455448,99.540823,6.689064
VIRGINIA_NOTTOWAY,814265583,4297830,5524.223938,9,818563413,99.474955,6.170424
VIRGINIA_ORANGE,883475383,6501368,5440.994812,9,889976751,99.26949,6.090038
VIRGINIA_PAGE,802949703,8369920,5649.569641,9,811319623,98.968357,6.342734
